,Self_Reported_Stress_Level,Final_Grade,Gender_Male,Gender_Other,Preferred_Learning_Style_Kinesthetic,Preferred_Learning_Style_Reading/Writing,Preferred_Learning_Style_Visual,Use_of_Educational_Tech_Yes,Participation_in_Discussions_Yes,Age,Study_Hours_per_Week,Online_Courses_Completed,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night
193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,9.0,5.0,76.0,91.0,91.0,20.0,8.0
194,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,45.0,4.0,85.0,86.0,57.0,2.0,8.0
195,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,26.0,4.0,67.0,78.0,82.0,15.0,9.0
196,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,39.0,20.0,96.0,84.0,73.0,14.0,6.0
197,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,20.0,52.0,51.0,96.0,25.0,10.0
198,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,29.0,11.0,77.0,69.0,98.0,12.0,5.0
199,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,14.0,2.0,71.0,77.0,65.0,26.0,10.0
200,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,22.0,3.0,66.0,69.0,65.0,1.0,9.0
201,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0,1.0,72.0,73.0,77.0,14.0,4.0
202,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,5.0,14.0,71.0,71.0,66.0,4.0,9.0
203,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,8.0,1.0,70.0,54.0,88.0,21.0,5.0
204,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,42.0,16.0,78.0,63.0,89.0,8.0,10.0
205,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,40.0,13.0,93.0,88.0,53.0,15.0,5.0
206,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,36.0,6.0,67.0,88.0,68.0,8.0,10.0
207,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,38.0,1.0,83.0,51.0,74.0,13.0,5.0
208,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,30.0,15.0,96.0,40.0,75.0,16.0,8.0
209,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,32.0,15.0,71.0,40.0,71.0,4.0,4.0
210,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,42.0,17.0,98.0,50.0,73.0,20.0,5.0
211,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,23.0,14.0,91.0,90.0,76.0,27.0,10.0
212,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,37.0,17.0,78.0,61.0,63.0,12.0,10.0
213,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,12.0,4.0,54.0,68.0,63.0,23.0,10.0
214,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,32.0,4.0,64.0,85.0,55.0,12.0,6.0
215,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,12.0,14.0,72.0,73.0,83.0,0.0,6.0
216,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,11.0,1.0,53.0,91.0,100.0,3.0,6.0
217,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,20.0,17.0,51.0,79.0,65.0,13.0,8.0
218,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,41.0,10.0,65.0,91.0,54.0,22.0,10.0
219,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,18.0,14.0,52.0,94.0,64.0,22.0,8.0
220,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,46.0,1.0,70.0,76.0,93.0,7.0,5.0
221,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0,13.0,12.0,59.0,58.0,83.0,1.0,7.0
222,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,41.0,13.0,55.0,52.0,51.0,3.0,6.0
223,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,26.0,16.0,53.0,78.0,98.0,3.0,5.0
224,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,48.0,19.0,91.0,60.0,100.0,18.0,6.0
225,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,34.0,4.0,61.0,77.0,51.0,15.0,10.0
226,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,10.0,78.0,85.0,86.0,27.0,9.0
227,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,20.0,8.0,54.0,44.0,94.0,8.0,8.0
228,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,37.0,4.0,73.0,45.0,60.0,16.0,7.0
229,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,42.0,19.0,73.0,79.0,54.0,21.0,6.0
230,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,28.0,9.0,67.0,60.0,53.0,7.0,9.0
231,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,45.0,16.0,55.0,67.0,60.0,13.0,9.0
232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,8.0,10.0,79.0,75.0,55.0,11.0,9.0
233,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,23.0,4.0,91.0,84.0,83.0,19.0,6.0
234,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,18.0,8.0,94.0,55.0,96.0,14.0,9.0
235,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,8.0,3.0,60.0,42.0,68.0,22.0,8.0
236,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,49.0,10.0,55.0,56.0,56.0,25.0,10.0
237,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,25.0,19.0,79.0,77.0,62.0,20.0,4.0
238,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,12.0,20.0,98.0,73.0,87.0,16.0,6.0
239,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,42.0,14.0,76.0,77.0,75.0,27.0,8.0
240,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,48.0,2.0,71.0,56.0,78.0,1.0,5.0
241,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,46.0,19.0,51.0,84.0,79.0,22.0,6.0
242,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,30.0,2.0,94.0,46.0,51.0,22.0,7.0
243,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,12.0,3.0,50.0,45.0,93.0,30.0,6.0
244,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,28.0,3.0,66.0,87.0,68.0,13.0,5.0
245,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,10.0,5.0,56.0,45.0,99.0,12.0,7.0
246,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,33.0,4.0,90.0,87.0,64.0,9.0,6.0
247,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,41.0,15.0,66.0,99.0,84.0,14.0,10.0
248,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,36.0,18.0,78.0,59.0,99.0,4.0,7.0
249,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,48.0,17.0,97.0,84.0,78.0,19.0,7.0
250,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,5.0,19.0,77.0,59.0,87.0,9.0,5.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,21.0,0.0,73.0,89.0,67.0,29.0,6.0
252,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,21.0,4.0,86.0,40.0,89.0,25.0,10.0
253,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,24.0,5.0,50.0,52.0,78.0,30.0,6.0
254,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,24.0,4.0,61.0,71.0,91.0,28.0,5.0
255,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,27.0,0.0,89.0,46.0,96.0,0.0,5.0
256,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,16.0,19.0,58.0,69.0,84.0,4.0,4.0
257,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,24.0,16.0,51.0,64.0,98.0,9.0,9.0
258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,10.0,14.0,55.0,85.0,85.0,27.0,4.0
259,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,29.0,2.0,82.0,76.0,68.0,14.0,7.0
260,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,6.0,4.0,77.0,67.0,99.0,18.0,9.0
261,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,18.0,57.0,75.0,97.0,23.0,7.0
262,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,25.0,11.0,57.0,59.0,55.0,9.0,10.0
263,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,12.0,8.0,67.0,65.0,71.0,22.0,10.0
264,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,26.0,5.0,67.0,75.0,84.0,19.0,7.0
265,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,32.0,4.0,72.0,55.0,86.0,28.0,10.0
266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,13.0,6.0,85.0,84.0,76.0,1.0,10.0
267,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,59.0,88.0,70.0,12.0,5.0
268,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,29.0,3.0,69.0,82.0,79.0,18.0,4.0
269,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,17.0,2.0,55.0,46.0,71.0,20.0,6.0
270,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,33.0,17.0,79.0,44.0,95.0,15.0,10.0
271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,39.0,2.0,96.0,92.0,94.0,21.0,10.0
272,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,10.0,16.0,81.0,68.0,66.0,11.0,4.0
273,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,36.0,10.0,63.0,45.0,59.0,7.0,10.0
274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,35.0,17.0,75.0,84.0,63.0,5.0,9.0
275,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,39.0,5.0,77.0,66.0,87.0,24.0,5.0
276,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,25.0,15.0,53.0,94.0,51.0,20.0,10.0
277,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,27.0,18.0,87.0,81.0,85.0,22.0,10.0
278,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,12.0,9.0,65.0,42.0,89.0,0.0,4.0
279,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,12.0,17.0,74.0,66.0,82.0,6.0,6.0
280,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,13.0,0.0,97.0,50.0,85.0,4.0,6.0
281,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,28.0,1.0,61.0,71.0,91.0,0.0,10.0
282,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,25.0,9.0,87.0,46.0,64.0,2.0,5.0
283,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,43.0,12.0,70.0,49.0,81.0,1.0,9.0
284,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,34.0,16.0,63.0,67.0,72.0,5.0,4.0
285,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,29.0,14.0,100.0,54.0,64.0,17.0,7.0
286,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,26.0,12.0,59.0,93.0,68.0,8.0,6.0
287,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,39.0,3.0,73.0,82.0,78.0,29.0,9.0
288,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,28.0,5.0,97.0,48.0,53.0,19.0,4.0
289,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,43.0,17.0,93.0,69.0,95.0,0.0,5.0
290,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,28.0,18.0,77.0,62.0,69.0,11.0,10.0
291,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,12.0,9.0,100.0,47.0,58.0,19.0,9.0
292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,26.0,8.0,84.0,92.0,69.0,15.0,4.0
293,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,43.0,6.0,90.0,86.0,87.0,10.0,6.0
294,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,42.0,10.0,68.0,61.0,55.0,7.0,8.0
295,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,40.0,0.0,91.0,52.0,51.0,29.0,7.0
296,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,33.0,15.0,64.0,50.0,93.0,1.0,6.0
297,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,15.0,1.0,79.0,46.0,59.0,22.0,7.0
298,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,29.0,8.0,79.0,71.0,86.0,3.0,5.0
299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,21.0,17.0,60.0,99.0,78.0,13.0,8.0
300,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,17.0,92.0,40.0,83.0,9.0,10.0
301,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,11.0,11.0,77.0,81.0,98.0,22.0,5.0
302,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,39.0,16.0,83.0,58.0,77.0,9.0,8.0
303,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,10.0,3.0,52.0,75.0,77.0,22.0,7.0
304,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,40.0,1.0,91.0,57.0,70.0,20.0,5.0
305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,15.0,14.0,82.0,98.0,97.0,10.0,8.0
306,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,21.0,13.0,100.0,47.0,67.0,12.0,10.0
307,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,5.0,8.0,99.0,60.0,89.0,8.0,8.0
308,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,17.0,82.0,84.0,78.0,30.0,7.0
309,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,46.0,20.0,67.0,50.0,51.0,10.0,10.0
310,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,9.0,14.0,95.0,42.0,59.0,22.0,10.0
311,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,45.0,14.0,92.0,41.0,74.0,8.0,4.0
312,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,24.0,16.0,98.0,50.0,80.0,1.0,10.0
313,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,44.0,15.0,93.0,60.0,96.0,19.0,6.0
314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,28.0,8.0,53.0,84.0,70.0,12.0,8.0
315,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,31.0,18.0,61.0,92.0,85.0,6.0,6.0
316,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,33.0,5.0,64.0,85.0,52.0,2.0,6.0
317,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,38.0,6.0,100.0,84.0,99.0,7.0,9.0
318,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,40.0,16.0,71.0,42.0,94.0,26.0,6.0
319,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,16.0,17.0,84.0,63.0,91.0,0.0,8.0
320,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,16.0,1.0,79.0,59.0,98.0,9.0,5.0
321,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,44.0,9.0,95.0,100.0,74.0,28.0,8.0
322,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,26.0,0.0,67.0,74.0,89.0,4.0,4.0
323,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,12.0,3.0,95.0,52.0,78.0,5.0,8.0
324,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,48.0,15.0,51.0,64.0,50.0,14.0,7.0
325,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,9.0,5.0,100.0,49.0,95.0,13.0,8.0
326,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,23.0,2.0,54.0,98.0,95.0,0.0,5.0
327,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,38.0,5.0,70.0,76.0,76.0,16.0,4.0
328,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,23.0,11.0,68.0,55.0,80.0,9.0,6.0
329,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,30.0,11.0,54.0,80.0,89.0,1.0,5.0
330,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,24.0,40.0,4.0,95.0,73.0,87.0,21.0,4.0
331,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,48.0,14.0,76.0,63.0,71.0,1.0,6.0
332,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,48.0,6.0,96.0,91.0,95.0,16.0,5.0
333,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,8.0,18.0,72.0,70.0,90.0,10.0,7.0
334,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,38.0,19.0,64.0,52.0,63.0,9.0,6.0
335,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,46.0,13.0,82.0,89.0,62.0,1.0,5.0
336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,49.0,11.0,68.0,93.0,56.0,29.0,7.0
337,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,8.0,9.0,57.0,78.0,63.0,19.0,6.0
338,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,10.0,0.0,53.0,69.0,79.0,13.0,7.0
339,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,13.0,5.0,68.0,67.0,51.0,18.0,5.0
340,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,7.0,14.0,61.0,46.0,81.0,18.0,9.0
341,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,19.0,10.0,92.0,96.0,92.0,30.0,6.0
342,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,20.0,13.0,77.0,74.0,79.0,13.0,6.0
343,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,43.0,10.0,85.0,44.0,97.0,28.0,4.0
344,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,11.0,8.0,81.0,77.0,59.0,13.0,6.0
345,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,12.0,3.0,92.0,74.0,73.0,8.0,7.0
346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,42.0,14.0,52.0,100.0,95.0,3.0,8.0
347,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,44.0,2.0,70.0,87.0,84.0,13.0,4.0
348,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,16.0,95.0,53.0,55.0,26.0,7.0
349,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,8.0,19.0,62.0,92.0,53.0,26.0,9.0
350,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,43.0,1.0,65.0,47.0,89.0,19.0,9.0
351,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,35.0,14.0,72.0,51.0,56.0,13.0,5.0
352,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,23.0,12.0,54.0,47.0,80.0,17.0,5.0
353,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0,28.0,9.0,58.0,84.0,53.0,0.0,9.0
354,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,34.0,17.0,64.0,60.0,69.0,26.0,8.0
355,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,21.0,20.0,51.0,60.0,56.0,2.0,8.0
356,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,5.0,19.0,89.0,47.0,80.0,28.0,10.0
357,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,49.0,12.0,76.0,70.0,55.0,17.0,9.0
358,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,15.0,3.0,55.0,86.0,55.0,12.0,8.0
359,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,17.0,9.0,52.0,69.0,67.0,20.0,8.0
360,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,10.0,10.0,91.0,64.0,69.0,7.0,10.0
361,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,6.0,13.0,90.0,77.0,87.0,10.0,4.0
362,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,12.0,5.0,89.0,78.0,61.0,1.0,5.0
363,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,30.0,5.0,77.0,55.0,56.0,20.0,9.0
364,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,44.0,0.0,64.0,56.0,98.0,27.0,5.0
365,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,45.0,7.0,63.0,75.0,60.0,4.0,6.0
366,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,8.0,15.0,64.0,76.0,87.0,15.0,5.0
367,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,45.0,15.0,92.0,84.0,91.0,18.0,7.0
368,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,34.0,5.0,93.0,45.0,89.0,5.0,8.0
369,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,26.0,7.0,91.0,42.0,50.0,29.0,9.0
370,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,41.0,2.0,51.0,91.0,60.0,3.0,7.0
371,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,1.0,100.0,86.0,86.0,26.0,9.0
372,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,38.0,15.0,88.0,68.0,77.0,6.0,10.0
373,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,29.0,16.0,90.0,83.0,51.0,18.0,6.0
374,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,11.0,5.0,95.0,55.0,67.0,28.0,7.0
375,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,6.0,20.0,64.0,64.0,57.0,3.0,9.0
376,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,47.0,17.0,98.0,81.0,75.0,9.0,4.0
377,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,44.0,20.0,70.0,89.0,56.0,24.0,7.0
378,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,43.0,14.0,56.0,88.0,77.0,2.0,4.0
379,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,39.0,10.0,87.0,89.0,77.0,18.0,7.0
380,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,36.0,12.0,91.0,53.0,87.0,1.0,10.0
381,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,18.0,1.0,87.0,86.0,51.0,1.0,8.0
382,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,47.0,6.0,64.0,76.0,80.0,10.0,4.0
383,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,46.0,18.0,57.0,50.0,87.0,14.0,8.0
384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,6.0,6.0,62.0,92.0,60.0,3.0,8.0
385,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,29.0,12.0,75.0,76.0,71.0,18.0,10.0
386,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,22.0,17.0,50.0,45.0,88.0,5.0,5.0
387,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,48.0,16.0,98.0,89.0,63.0,28.0,7.0
388,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,20.0,13.0,68.0,56.0,61.0,19.0,6.0
